ID,SMILES,Respiratory Toxicity_Respiratory Toxicity,Irritation and Corrosion_Eye Corrosion,Hepatotoxicity_Hepatotoxicity,Endocrine Disruption_SR-p53,Endocrine Disruption_SR-HSE,Endocrine Disruption_SR-ATAD5,Endocrine Disruption_SR-ARE,Endocrine Disruption_NR-aromatase,Endocrine Disruption_NR-ER,Endocrine Disruption_NR-ER-LBD,Endocrine Disruption_NR-AhR,Endocrine Disruption_NR-AR,Endocrine Disruption_NR-AR-LBD,Clinical Toxicity_Clinical toxicity,Cardiotoxicity_Cardiotoxicity-5,Cardiotoxicity_Cardiotoxicity-10,Cardiotoxicity_Cardiotoxicity-1,Carcinogenicity_Carcinogenicity,CYP450_CYP3A4,CYP450_CYP2C19,CYP450_CYP1A2,CYP450_CYP2C9,Mutagenicity_Ames Mutagenicity,Irritation and Corrosion_Eye Irritation,Endocrine Disruption_SR-MMP,Endocrine Disruption_NR-PPAR-gamma,Developmental and Reproductive Toxicity_Reproductive Toxicity,Developmental and Reproductive Toxicity_Developmental Toxicity,Cardiotoxicity_Cardiotoxicity-30,CYP450_CYP2D6
TOX-97872,Cc1ccc(C(=O)NCCCN2CCOCC2)cc1N1CCCC1=O,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0
TOX-97873,Cc1ccc(C(=O)NCCNC(=O)CN2CCOCC2)cc1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0
TOX-97874,Cc1ccc(C(=O)NCCNc2ccc(Cl)cc2[N+](=O)[O-])o1,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
TOX-97875,Cc1ccc(C(=O)NN2CCOCC2)cc1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
TOX-97876,Cc1ccc(C(=O)NNC(=O)c2cc3cc4ccccc4nc3s2)cc1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0
TOX-97877,Cc1ccc(C(=O)NNC(=O)C2CCCN(c3ncccn3)C2)cc1,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,0.0
TOX-97878,Cc1ccc(C(=O)NNC(=O)CSc2n[nH]c3c4cc(F)ccc4nc-3n2)cc1,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,0.0
TOX-97879,Cc1ccc(C(=O)NNC(=O)CSc2nnc(-c3ccncc3)n2-c2ccc(C)cc2)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,
TOX-97880,Cc1ccc(C(=O)NNC(=S)NC(=O)c2ccc(Cl)cc2)cc1,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
TOX-97881,Cc1ccc(C(=O)O)cc1N1C(=O)c2cccc3cc(Br)cc(c23)C1=O,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0
TOX-97882,Cc1ccc(C(=O)O/N=C/c2c(Cl)n(C)c3ccccc23)cc1,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0
TOX-97883,Cc1ccc(C(=O)O/N=C\c2ccc(N3CCCCC3)c([N+](=O)[O-])c2)cc1,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
TOX-97884,Cc1ccc(C(=O)OCCc2c(C)nn(-c3ccccc3)c2O)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,0.0
TOX-97885,Cc1ccc(C(=O)ON=C2CCN(S(=O)(=O)c3ccccc3)CC2)cc1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0
TOX-97886,Cc1ccc(C(C(=O)NC2CCCCC2)N(CC2CCCO2)C(=O)CNC(=O)c2cccs2)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,
TOX-97887,Cc1ccc(C(C(=O)NC2CCCCC2)N2CCN(C(=O)c3ccco3)CC2)cc1,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,0.0
TOX-97888,Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2)cc1,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,,,,,,,,0.0
TOX-97889,Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccccc2C)cc1,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,0.0
TOX-9789,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,
TOX-97890,Cc1ccc(C(C)C)n1C(=O)OC(C)(C)C,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0
TOX-97891,Cc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)s1,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0
TOX-97892,Cc1ccc(C(c2ccc(C)o2)c2cccc([N+](=O)[O-])c2O)o1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
TOX-97893,Cc1ccc(C(c2nnnn2C2CCCC2)N2CCN3CCCC3C2)cc1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0
TOX-97894,Cc1ccc(C(CC(N)=O)c2ccco2)cc1,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,0.0
TOX-97895,Cc1ccc(C(OC(=O)c2ccco2)C(=O)NC2CCCCC2)cc1,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,0.0
TOX-97896,Cc1ccc(C)c([C@@H]2NC(=O)c3ccccc3N2)c1,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0
TOX-97897,Cc1ccc(C)c(C(=N)c2ccccc2Cc2ccccc2)c1,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,
TOX-97898,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)C2c2cccnc2)c1,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,
TOX-97899,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)C2c2ccco2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
TOX-979,COC(=O)[C@H](c1ccccc1Cl)[NH+]1CCc2sccc2C1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
TOX-97900,Cc1ccc(C)c(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)c1,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,
TOX-97901,Cc1ccc(C)c(C(=O)COC(=O)c2ccccc2N2C(=O)C3C4CCC(C4)C3C2=O)c1,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,0.0
TOX-97902,Cc1ccc(C)c(-c2cc(C(=O)Nc3nccs3)c3ccccc3n2)c1,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.0
TOX-97903,Cc1ccc(C)c(-c2cc(C(=O)Nc3sc(C)c(C)c3C(N)=O)c3ccccc3n2)c1,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.0
TOX-97904,Cc1ccc(C)c(-c2cc(C(=O)NCc3cccs3)c3ccccc3n2)c1,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,
TOX-97905,Cc1ccc(C)c(CN2C(=O)C3CCCN3c3ccc(C#N)cc32)c1,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.0
TOX-97906,Cc1ccc(C)c(CN2C(=O)C3CCCN3c3ccc(S(=O)(=O)N4CCOCC4)cc32)c1,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0
TOX-97907,Cc1ccc(C)c(N(CC(=O)NC2CCCC2)C(=O)c2cc3cc4cccc(C)c4nc3s2)c1,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0
TOX-97908,Cc1ccc(C)c(-n2c(Cc3cc(O)nc(O)n3)nnc2SCC(=O)NCC2CCCO2)c1,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0
TOX-97909,Cc1ccc(C)c(-n2c(CNC(=O)c3ccco3)nnc2SCC(=O)N2CCc3ccccc32)c1,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,,,
TOX-97910,Cc1ccc(C)c(N2CCN(C(=O)c3ccc4nc(-c5ccco5)c(-c5ccco5)nc4c3)CC2)c1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
TOX-97911,Cc1ccc(C)c(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cccc5nsnc45)CC3)CC2)c1,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0
TOX-97912,Cc1ccc(C)c(NC(=N)Nc2nc(C)cc(C)n2)c1,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1.0
TOX-97913,Cc1ccc(C)c(NC(=O)C2(C)CC3c4ccccc4C2c2ccccc23)c1,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,1.0
TOX-97914,Cc1ccc(C)c(NC(=O)C2C3CCCC2C3c2ccccc2)c1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,1.0
TOX-97915,Cc1ccc(C)c(NC(=O)C2CC(O)CN2C(=O)OC(C)(C)C)c1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0
TOX-97916,Cc1ccc(C)c(NC(=O)C2CC3c4ccccc4C2c2ccccc23)c1,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,1.0
TOX-97917,Cc1ccc(C)c(NC(=O)c2nc[nH]n2)c1,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,,,,,,,,0.0
TOX-97918,Cc1ccc(C)c(NC(=O)Cn2c([N+](=O)[O-])cnc2C)c1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0
TOX-97919,Cc1ccc(C)c(NC(=O)Cn2nnc(C(=O)Nc3c(C)cccc3C)c2N)c1,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0
TOX-97920,Cc1ccc(C)c(NC(=O)Cn2nnc(C(=O)NCc3cccs3)c2N)c1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0
TOX-97921,Cc1ccc(C)c(NC(=O)NCc2ccc(Cl)cc2)c1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
TOX-97922,Cc1ccc(C)c(NC(=S)c2ccccn2)c1,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,,,,,,,,0.0
TOX-97923,Cc1ccc(C)c(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0
TOX-97924,Cc1ccc(C)c(NC(=S)NNC(=O)c2ccc(Br)o2)c1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.0
TOX-97925,Cc1ccc(C)c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c3cccnc23)c1,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,,,,0.0
TOX-97926,Cc1ccc(C)c(Nc2c([N+](=O)[O-])cc(C(=O)N3CC(=O)Nc4ccccc43)cc2[N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,0.0
TOX-97927,Cc1ccc(C)c(Nc2nc3nonc3nc2N2CCOCC2)c1,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,,,,0.0
TOX-97928,Cc1ccc(C)c(S(=O)(=O)N2CCC(c3nc(O)c4nnn(Cc5ccc(F)cc5)c4n3)CC2)c1,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,,,
TOX-97929,Cc1ccc(C)c(S(=O)(=O)NC(C)C(=O)Nc2ccc(-c3nc4ccccc4s3)cc2)c1,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0
TOX-97930,Cc1ccc(C)c(S(=O)(=O)NC(CC(C)C)C(=O)O)c1,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,0.0
TOX-97931,Cc1ccc(C)c(S(=O)(=O)NCc2ccc(C(=O)N3CCC(Cc4ccccc4)CC3)cc2)c1,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,0.0
TOX-97932,Cc1ccc(C)c2sc(NC(=O)c3ccc(N4CCCCC4)c([N+](=O)[O-])c3)nc12,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,0.0
TOX-97933,Cc1ccc(C)n1C(Cc1ccccc1)C(=O)O,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0
TOX-97934,Cc1ccc(C)n1CCN1CCN(CC(=O)Nc2cc(C(F)(F)F)ccc2Cl)CC1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
TOX-97935,Cc1ccc(C)n1CCN1CCN(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0
TOX-97936,Cc1ccc(C)n1N1C(=O)/C(=C\c2ccc(Cl)cc2)SC1=S,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.0
TOX-97937,Cc1ccc(C)n1NC(=O)c1ccccc1,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0
TOX-97938,Cc1ccc(C2(C)NC(=O)N(CC(=O)Nc3cc(C)on3)C2=O)cc1,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0
TOX-97939,Cc1ccc(C2(c3ccc(C)c(O)c3C)CCN(C)CC2)c(C)c1O,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0
TOX-97940,Cc1ccc(C2=C(Cl)C(=O)C(c3ccc(C)cc3)=C(Cl)C2=O)cc1,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,,,,,,,,
TOX-97941,Cc1ccc(C2=Nc3ccccc3S[C@@H](c3cccc([N+](=O)[O-])c3)C2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
TOX-97942,Cc1ccc(C2=NN(S(C)(=O)=O)C(c3cccs3)C2)cc1,,,,,,,,,,,,,,,,,,,0.0,1.0,,1.0,,,,,,,,
TOX-97943,Cc1ccc(C2C(=O)N(C3CCCC3)CC(=O)N2CC2COc3ccccc3O2)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.0
TOX-97944,Cc1ccc(-c2c(C#N)cnc3c(N=Nc4ccccc4Cl)c(N)nn23)cc1,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0
TOX-97945,Cc1ccc(C2C(C(=O)c3ccc(Cl)cc3)=C(O)C(=O)N2CC2CCCO2)o1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0
TOX-97946,Cc1ccc(C2C(C(=O)c3ccccc3)=C(O)C(=O)N2CCN2CCOCC2)o1,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0
TOX-97947,Cc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(C)s2)cc1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0
TOX-97948,Cc1ccc(C2C(C(=O)c3sc(C)nc3C)=C(O)C(=O)N2CCN2CCOCC2)o1,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,
TOX-97949,Cc1ccc(-c2c(C)sc(NC(=O)C3C4CCC(O4)C3C(=O)O)c2C(=O)OC(C)C)cc1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0
TOX-97950,Cc1ccc(C2C3=C(O)CCCC3=Nc3nc(SCC(=O)NCc4ccco4)nc(O)c32)cc1,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,0.0
TOX-97951,Cc1ccc(C2CC(=O)C(/C=N/CCN3CCN(C(=O)Cc4ccccc4)CC3)=C(O)C2)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,0.0
TOX-97952,Cc1ccc(C2CC(=O)c3cnc(N4CCc5ccccc5C4)nc3C2)cc1,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,0.0
TOX-97953,Cc1ccc(-c2cc(C(=O)N3CCN(c4ccc(F)cc4)CC3)c3ccccc3n2)o1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.0
TOX-97954,Cc1ccc(-c2cc(C(=O)NCc3ccco3)c3ccccc3n2)s1,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.0
TOX-97955,Cc1ccc(-c2cc(C(=O)NN=C3CCCC3)c3ccccc3n2)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.0
TOX-97956,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)NCCN4CCOCC4)cc3N2)cc1,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0
TOX-97957,Cc1ccc(-c2cc(C(F)F)n3ncc(C(=O)Nc4c(C)nn(Cc5c(Cl)cccc5Cl)c4C)c3n2)cc1,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0
TOX-97958,Cc1ccc(-c2cc(-c3nnc(SCC(=O)NC(C)C(C)C)n3N)c3ccccc3n2)cc1,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.0
TOX-97959,Cc1ccc(-c2cc(N)n(-c3ccc(C)cc3)n2)cc1,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.0
TOX-97960,Cc1ccc(-c2cc(N)n3nc(-c4ccc(C)cc4)cc3n2)cc1,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,0.0
TOX-97961,Cc1ccc(C2CC2C(=O)NN)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.0
TOX-97962,Cc1ccc(-c2ccc(/C=N/N3C(=O)C4C5C=CC(C6CC56)C4C3=O)o2)c([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.0
TOX-97963,Cc1ccc(-c2ccc(/C=N/NC(=S)Nc3ccccc3)o2)cc1[N+](=O)[O-],,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.0
TOX-97964,Cc1ccc(-c2ccc(/C=N\NC(=O)c3cc4c(ccc5ccccc54)o3)o2)cc1[N+](=O)[O-],,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0
TOX-97965,Cc1ccc(-c2ccc(CCC(=O)O)n2CC2CCCO2)cc1,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,0.0
TOX-97966,Cc1ccc(-c2ccc(CCC(=O)O)o2)cc1,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0
TOX-97967,Cc1ccc(-c2cccc(OC(=O)c3ccccc3F)c2)cc1,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,0.0
TOX-97968,Cc1ccc(-c2ccnc(S)n2)cc1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0
TOX-97969,Cc1ccc(-c2cnc(NC(=O)CCC(=O)N3CCCCC3)n2C)cc1,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
TOX-97970,Cc1ccc(-c2cnn(-c3cccc(C(F)(F)F)c3)c2N)cc1,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.0
TOX-97971,Cc1ccc(-c2csc(C(C#N)=C3CCCC3)n2)cc1,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.0
TOX-97972,Cc1ccc(-c2csc(N/N=C/c3ccco3)n2)cc1,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,,,,0.0
TOX-97973,Cc1ccc(-c2csc(N3CCC(NS(=O)(=O)c4ccc5c(c4)OCCO5)CC3)n2)cc1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.0
TOX-97974,Cc1ccc(-c2csc(NC(=S)NC(=O)/C=C/c3ccco3)n2)cc1,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,0.0
TOX-97975,Cc1ccc(-c2csc3ncnc(NCCN4CCOCC4)c23)cc1,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0
TOX-97976,Cc1ccc(C2NC(c3ccc(C)cc3)C(C)C(=NO)C2C)cc1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
TOX-97977,Cc1ccc(-c2nc(-c3nccc4ccccc34)oc2-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0
TOX-97978,Cc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.0
TOX-97979,Cc1ccc(-c2nc3ccccc3o2)cc1NC(=O)Cc1cccs1,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0
TOX-97980,Cc1ccc(-c2nc3ccccc3s2)cc1NC(=S)NC(=O)/C=C/c1ccco1,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,0.0
TOX-97981,Cc1ccc(-c2nc3ccccc3s2)cc1NC(=S)NC(=O)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0
TOX-97982,Cc1ccc(-c2nc3ncccn3c2NC(=O)C2CC2)cc1,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0
TOX-97983,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NS(=O)(=O)c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,,,,,,,,0.0
TOX-97984,Cc1ccc(-c2nn(CC(C)(C)C)c3ncnc(N)c23)cc1,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,0.0
TOX-97985,Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1S(=O)(=O)NCc1ccccc1,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,
TOX-97986,Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1S(=O)(=O)NCCN1CCOCC1,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,0.0
TOX-97987,Cc1ccc(-c2nn3c(O)c4c(nc3c2C)CCCC4)cc1,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0
TOX-97988,Cc1ccc(-c2nnc(C)c(N3CC(C)OC(C)C3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
TOX-97989,Cc1ccc(-c2nnc(-c3ccc(NC(=O)c4cccs4)cc3)o2)cc1,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,,,0.0
TOX-97990,Cc1ccc(-c2nnc(-c3ccc4ccccc4c3)o2)cc1,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0
TOX-97991,Cc1ccc(-c2nnc(-c3ccccc3S(=O)(=O)Cc3ccc(Cl)cc3)o2)cc1,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,
TOX-97992,Cc1ccc(-c2nnc(S)n2/N=C/c2cccn2C)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
TOX-97993,Cc1ccc(-c2nnc(SCC(=O)NNC(=O)COc3cccc(C)c3)n2C)cc1,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,,,,,,,,0.0
TOX-97994,Cc1ccc(-c2nnc(SCC(C)C)n2C)cc1,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,0.0
TOX-97995,Cc1ccc(-c2nnn(CC(=O)N(c3ccccc3)C(C(=O)NCC3CCCO3)c3ccc(Cl)cc3)n2)cc1,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
TOX-97996,Cc1ccc(-c2noc(/C=C/c3ccccc3)n2)cc1,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0
TOX-97997,Cc1ccc(-c2noc(CN(C(=O)C34CC5CC(CC(C5)C3)C4)C(C)C)n2)cc1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0
TOX-97998,Cc1ccc(-c2noc(CN3CCN(C(c4ccccc4)c4ccccc4)CC3)n2)cc1,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0
TOX-97999,Cc1ccc(CC(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
TOX-98,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0
TOX-980,COC(=O)c1ccccc1O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,1.0,1.0,0.0,0.0,,1.0,,
TOX-98000,Cc1ccc(Cc2c(C)nc3nc(SCC(=O)NCc4ccco4)nn3c2C)cc1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
TOX-98001,Cc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
TOX-98002,Cc1ccc(CCCC(=O)O)cc1C,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0
TOX-98003,Cc1ccc(CCN2CC(C(=O)N3CCC4(CC3)OCCO4)CC2=O)cc1,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0
TOX-98004,Cc1ccc(CCN2CC(C(=O)NC3CCCC3)CC2=O)cc1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0
TOX-98005,Cc1ccc(CCN2CC(C(=O)NCCCN(C)Cc3ccccc3)CC2=O)cc1,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,
TOX-98006,Cc1ccc(CCN2CC(C(=O)NCCN3CCCCCC3)CC2=O)cc1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
TOX-98007,Cc1ccc(CCNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
TOX-98008,Cc1ccc(Cl)cc1N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,0.0
TOX-98009,Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cccnc2)cc1,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,0.0
